Company,Date,Amount Raised,Round,Investor,Description,Lead
Platypus,2021-12-02,3300000.0,Seed,Colony,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,Genesis Global Trading,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,Hailstone Ventures,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,KeyChain Capital,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,Mechanism Capital,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,MC Ventures,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,TPS Capital,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,Valhalla Capital,Stableswap,False
Platypus,2021-12-02,3300000.0,Seed,Yield Yak,Stableswap,False
Ambire,2021-12-02,3200000.0,Seed,Ascensive Assets,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ambire,2021-12-02,3200000.0,Seed,Danish Chaudhry,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ambire,2021-12-02,3200000.0,Seed,LAUNCHub Ventures,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ambire,2021-12-02,3200000.0,Seed,Maven Capital,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ambire,2021-12-02,3200000.0,Seed,Metacartel Ventures,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ambire,2021-12-02,3200000.0,Seed,Skynet Trading,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ambire,2021-12-02,3200000.0,Seed,Zee Prime Capital,Ambire is a product company that develops Ambire Wallet and the Ambire AdEx (previously AdEx Network).,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Arca,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Ascensive Assets,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,D1 Ventures,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Danish Chaudhry,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Eden Holdings,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Genblock Capital,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Ghaf Capital Partners,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Kieran Warwick,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Mechanism Capital,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,MoonBoots Capital,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Morningstar Ventures,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Richard Ma,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
Ignite Tournaments,2021-12-02,3000000.0,Seed,Skyvision Capital,Ignite Tournaments is the worlds first play-to-earn esports tournament organization and streaming app for mobile games with crypto payouts.,False
